,continent,date,Cancel public events,Close public transport,Contact tracing,Containment and Health Index,Debt/contract relief,Emergency investment in health care,Fiscal measures,Income support,International support,International travel controls,Investment in Vaccines,Public information campaigns,Restrictions on gatherings,Restrictions on internal movement,School closures,Stay at home requirements,Stringency Index,Testing policy,Workplace Closures,active_cases,aged_65_older,aged_70_older,cardiovasc_death_rate,case_fatality_ratio,deaths_per_100k,diabetes_prevalence,extreme_poverty,female_smokers,gdp_per_capita,gm_Grocery & Pharmacy,gm_Parks,gm_Residential,gm_Retail & Recreation,gm_Transit Stations,gm_Workplaces,handwashing_facilities,herd_immunity_threshold,hospital_beds_per_thousand,human_development_index,infected_per_100k,latitude,life_expectancy,longitude,male_smokers,median_age,mortality_rate,new_cases,new_cases_smoothed,new_deaths,new_deaths_smoothed,new_recovered,new_recovered_smoothed,new_tests,new_tests_smoothed,percent_increase_cases,percent_pop_affected,population,population_density,positive_rate,recovered_percent,stringency_index,tests_per_case,total_cases,total_deaths,total_recovered,total_tests
1495,South America,2020-05-29,25.0,16.0,15.0,992.4300000000001,18.0,0.0,0.0,11.0,0.0,50.0,0.0,26.0,45.0,24.0,36.0,24.0,1048.1499999999999,22.0,28.0,396588.0,99.327,62.231999999999985,2247.887,0.49254318881501613,56.096799193135254,93.72999999999999,25.8,98.4,166089.423,-350.713,-577.428,222.572,-594.7120000000001,-574.142,-370.0,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,1898.2278560273858,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,49.254318881501604,40080.0,29898.571,1399.0,1239.5730000000003,19243.0,15023.714285714284,38168.0,34788.0,inf,1.898227856027386,430461090.0,292.70399999999995,0.9650000000000001,521.84926680384,1048.1499999999999,191.85400000000004,757086.0,36735.0,323750.0,1767692.0
1496,South America,2020-05-30,25.0,16.0,15.0,990.1500000000001,18.0,0.0,0.0,11.0,0.0,50.0,0.0,26.0,44.0,24.0,36.0,24.0,1045.37,22.0,28.0,417533.0,99.327,62.231999999999985,2247.887,0.4912353680127463,57.58240365242644,93.72999999999999,25.8,98.4,166089.423,-343.57099999999997,-570.5730000000001,219.143,-588.4280000000001,-568.572,-361.85799999999995,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,1958.1857430651683,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,49.12353680127462,39676.0,31208.143,1383.0,1249.0,17348.0,15770.42857142857,41007.0,36212.0,-307.22,1.9581857430651686,430461090.0,292.70399999999995,0.9390000000000001,525.7262698345367,1045.37,165.268,796762.0,38118.0,341098.0,1323699.0
1497,South America,2020-05-31,25.0,16.0,15.0,996.9700000000001,18.0,0.0,0.0,11.0,0.0,50.0,0.0,26.0,46.0,24.0,36.0,24.0,1053.7099999999998,22.0,28.0,454694.0,99.327,62.231999999999985,2247.887,0.4774835356124369,59.040269842420415,93.72999999999999,25.8,98.4,166089.423,-338.999,-570.571,218.287,-586.4279999999999,-566.855,-356.14200000000005,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2032.2080190668098,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,47.74835356124369,48230.0,34292.57399999999,1206.0,1246.4289999999999,9863.0,15558.857142857143,38334.0,37215.0,inf,2.03220801906681,430461090.0,292.70399999999995,1.0210000000000001,512.3371287275512,1053.7099999999998,158.402,844992.0,39324.0,350961.0,1362033.0
1498,South America,2020-06-01,25.0,16.0,15.0,980.3000000000001,20.0,0.0,0.0,11.0,0.0,47.0,0.0,26.0,46.0,24.0,35.0,24.0,1033.34,22.0,27.0,477001.0,99.327,62.231999999999985,2247.887,0.4451863475269539,60.25607478666854,93.72999999999999,25.8,98.4,166089.423,-322.857,-562.571,212.571,-574.5709999999999,-555.7130000000001,-338.286,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2104.097209450316,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,44.518634752695384,32830.0,35197.426,759.0,1235.9999999999998,9764.0,13911.57142857143,37963.0,37884.0,inf,2.104097209450316,430461090.0,292.70399999999995,1.0050000000000001,488.6527610211135,1033.34,164.654,877822.0,40083.0,360725.0,1356517.0
1499,South America,2020-06-02,25.0,17.0,16.0,975.76,20.0,0.0,0.0,11.0,0.0,47.0,0.0,26.0,46.0,23.0,35.0,24.0,1029.6299999999999,20.0,26.0,445349.0,99.327,62.231999999999985,2247.887,0.42618538844905296,61.84297745474422,93.72999999999999,25.8,98.4,166089.423,-313.572,-556.5720000000001,211.001,-566.857,-549.142,-333.571,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2172.554282666415,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,42.618538844905295,25935.0,35611.714,927.0,1201.5720000000001,56660.0,20745.71428571428,33048.0,37917.0,215.51,2.172554282666415,430461090.0,292.70399999999995,1.004,512.2280113832996,1029.6299999999999,209.74900000000002,903757.0,41010.0,417385.0,1434076.0
1500,South America,2020-06-03,25.0,17.0,16.0,975.76,20.0,0.0,0.0,11.0,0.0,47.0,0.0,26.0,46.0,23.0,35.0,24.0,1029.6299999999999,20.0,26.0,455140.0,99.327,62.231999999999985,2247.887,0.4219668102843489,63.472016165423796,93.72999999999999,25.8,98.4,166089.423,-305.71299999999997,-551.857,209.43,-559.9999999999999,-542.141,-328.429,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2218.110572776801,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,42.196681028434895,35773.0,36692.43,1468.0,1225.571,24514.0,22078.42857142857,38792.0,38186.0,26.54,2.218110572776802,430461090.0,292.70399999999995,1.008,515.2652714446112,1029.6299999999999,212.88,939530.0,42478.0,441899.0,1472868.0
1501,South America,2020-06-04,26.0,17.0,16.0,988.64,20.0,0.0,43000000.0,11.0,0.0,47.0,0.0,26.0,46.0,23.0,35.0,24.0,1045.37,20.0,29.0,473099.0,99.327,62.231999999999985,2247.887,0.4156285876633341,65.93674918018395,93.72999999999999,25.8,98.4,166089.423,-298.858,-548.8580000000001,207.714,-554.429,-536.428,-324.284,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2302.8445702775757,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,41.562858766333406,46331.0,38407.85700000001,1820.0,1280.286,26552.0,23420.571428571424,41452.0,38543.0,inf,2.302844570277576,430461090.0,292.70399999999995,1.0,514.5811865068861,1045.37,269.432,985861.0,44298.0,468451.0,1514320.0
1502,South America,2020-06-05,26.0,17.0,16.0,987.13,20.0,0.0,0.0,11.0,0.0,47.0,0.0,26.0,46.0,23.0,35.0,24.0,1043.5199999999998,20.0,29.0,492963.0,99.327,62.231999999999985,2247.887,0.4127077267707596,67.69106892086407,93.72999999999999,25.8,98.4,166089.423,-292.00100000000003,-547.572,205.715,-549.143,-532.571,-320.573,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2365.628930504495,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,41.27077267707597,42400.0,38739.287000000004,1753.0,1330.858,20783.0,23640.571428571428,46833.0,39781.0,-269.89000000000004,2.3656289305044953,430461090.0,292.70399999999995,0.924,517.0724409171314,1043.5199999999998,289.127,1028261.0,46051.0,489234.0,1561153.0
1503,South America,2020-06-06,26.0,17.0,16.0,987.13,20.0,0.0,0.0,11.0,0.0,47.0,0.0,26.0,46.0,23.0,35.0,24.0,1043.5199999999998,20.0,29.0,516291.0,99.327,62.231999999999985,2247.887,0.40991382266295057,69.62865775390429,93.72999999999999,25.8,98.4,166089.423,-285.287,-546.4300000000001,204.999,-543.429,-528.2850000000001,-317.429,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2431.1755911292944,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,40.99138226629506,43685.0,39312.0,1390.0,1331.857,18967.0,23871.85714285714,44289.0,40247.0,inf,2.4311755911292945,430461090.0,292.70399999999995,0.971,520.1446369107017,1043.5199999999998,320.487,1071946.0,47441.0,508201.0,1605442.0
1504,South America,2020-06-07,26.0,17.0,16.0,987.13,20.0,0.0,0.0,11.0,0.0,47.0,0.0,26.0,46.0,23.0,35.0,24.0,1043.5199999999998,20.0,29.0,539578.0,99.327,62.231999999999985,2247.887,0.4074013818398945,71.77310408043874,93.72999999999999,25.8,98.4,166089.423,-279.28499999999997,-541.286,203.858,-536.856,-523.284,-312.001,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2504.0374909912607,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,40.74013818398945,41032.0,38283.71599999999,1315.0,1347.4279999999999,16430.0,24810.0,43397.0,40972.0,inf,2.504037490991261,430461090.0,292.70399999999995,0.9480000000000001,527.0541782835242,1043.5199999999998,260.071,1112978.0,48756.0,524631.0,1648839.0
1505,South America,2020-06-08,26.0,17.0,16.0,984.1,20.0,0.0,0.0,11.0,0.0,47.0,0.0,26.0,46.0,23.0,34.0,24.0,1039.81,20.0,29.0,466723.0,99.327,62.231999999999985,2247.887,0.4084117256688825,76.22195779700762,93.72999999999999,25.8,98.4,166089.423,-276.142,-537.999,202.857,-532.427,-520.0,-308.713,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2574.219654625271,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,40.84117256688826,32871.0,38289.570999999996,1432.0,1443.571,104294.0,38314.28571428572,41815.0,41448.0,1126.0700000000002,2.5742196546252707,430461090.0,292.70399999999995,0.9560000000000001,545.3892395005101,1039.81,266.81600000000003,1145849.0,50188.0,628925.0,1690654.0
1506,South America,2020-06-09,26.0,17.0,17.0,988.65,20.0,0.0,0.0,11.0,0.0,47.0,0.0,26.0,46.0,23.0,34.0,24.0,1039.81,20.0,29.0,464993.0,99.327,62.231999999999985,2247.887,0.415215207300449,77.78561377808252,93.72999999999999,25.8,98.4,166089.423,-276.0,-537.001,201.571,-530.143,-518.856,-306.0,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2626.464764206408,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,41.521520730044905,26518.0,38372.859,969.0,1449.5720000000001,27279.0,34117.00000000001,42372.0,42707.0,-158.55,2.6264647642064083,430461090.0,292.70399999999995,0.896,548.222921837179,1039.81,283.031,1172367.0,51157.0,656204.0,1733026.0
1507,South America,2020-06-10,26.0,17.0,17.0,990.16,20.0,0.0,16000000.0,11.0,0.0,47.0,0.0,26.0,46.0,23.0,34.0,25.0,1041.6599999999999,20.0,29.0,479207.0,99.327,62.231999999999985,2247.887,0.4116610296598533,79.54718027144045,93.72999999999999,25.8,98.4,166089.423,-272.28700000000003,-533.5709999999999,199.999,-525.2840000000001,-517.572,-303.429,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2691.1132516065986,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,41.166102965985324,43989.0,39546.57100000001,1607.0,1469.428,28168.0,34639.00000000001,40274.0,42919.0,inf,2.691113251606599,430461090.0,292.70399999999995,0.9260000000000002,552.0658523787284,1041.6599999999999,281.591,1216356.0,52764.0,684372.0,1773300.0
1508,South America,2020-06-11,26.0,17.0,17.0,990.16,20.0,170700000.0,0.0,11.0,0.0,47.0,0.0,26.0,46.0,23.0,34.0,25.0,1041.6599999999999,20.0,29.0,498922.0,99.327,62.231999999999985,2247.887,0.4108370218796096,82.19526962331824,93.72999999999999,25.8,98.4,166089.423,-274.14099999999996,-532.428,200.144,-523.858,-519.0,-307.71299999999997,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2766.96385332693,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,41.08370218796095,47862.0,39765.287,1765.0,1461.5730000000003,26382.0,34614.71428571429,48948.0,43989.0,-207.23000000000002,2.7669638533269305,430461090.0,292.70399999999995,0.91,552.7891103412553,1041.6599999999999,326.644,1264218.0,54529.0,710754.0,1822248.0
1509,South America,2020-06-12,26.0,17.0,17.0,990.16,20.0,0.0,0.0,11.0,0.0,47.0,0.0,26.0,46.0,23.0,34.0,25.0,1041.6599999999999,20.0,29.0,515080.0,99.327,62.231999999999985,2247.887,0.4061670574011382,84.55421186457585,93.72999999999999,25.8,98.4,166089.423,-272.28499999999997,-526.715,199.429,-519.714,-518.2869999999999,-310.42800000000005,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2845.4455610938817,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,40.616705740113815,44367.0,40046.286,1669.0,1449.573,26540.0,35437.14285714286,47610.0,44101.0,inf,2.8454455610938822,430461090.0,292.70399999999995,0.963,555.7411634614663,1041.6599999999999,398.77099999999996,1308585.0,56198.0,737294.0,1869858.0
1510,South America,2020-06-13,26.0,17.0,17.0,990.16,20.0,0.0,0.0,11.0,0.0,47.0,0.0,26.0,46.0,23.0,34.0,25.0,1041.6599999999999,20.0,29.0,532309.0,99.327,62.231999999999985,2247.887,0.4092326605957753,88.01642401189305,93.72999999999999,25.8,98.4,166089.423,-269.428,-522.287,198.427,-515.857,-516.8580000000001,-306.143,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,2938.4585504621755,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,40.92326605957752,45475.0,40302.00000000001,1597.0,1479.143,26649.0,36534.571428571435,47094.0,44501.0,inf,2.9384585504621756,430461090.0,292.70399999999995,0.9760000000000001,554.9394791485119,1041.6599999999999,428.934,1354060.0,57795.0,763943.0,1916952.0
1511,South America,2020-06-14,26.0,17.0,17.0,990.16,20.0,0.0,0.0,11.0,12000000000.0,47.0,0.0,26.0,46.0,23.0,34.0,25.0,1041.6599999999999,20.0,29.0,546330.0,99.327,62.231999999999985,2247.887,0.40847237223007016,90.86644414968251,93.72999999999999,25.8,98.4,166089.423,-268.572,-519.428,197.288,-513.0,-516.286,-301.71400000000006,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,3015.927866194675,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,40.84723722300702,37547.0,39804.143,1463.0,1500.2860000000003,22063.0,37339.28571428571,44012.0,44588.0,-399.35999999999996,3.0159278661946756,430461090.0,292.70399999999995,0.9970000000000001,571.2618726509064,1041.6599999999999,2486.51,1391607.0,59258.0,786006.0,1960964.0
1512,South America,2020-06-15,26.0,16.0,17.0,982.5799999999999,20.0,0.0,0.0,12.0,0.0,47.0,0.0,26.0,45.0,24.0,34.0,24.0,1032.3999999999999,20.0,29.0,559412.0,99.327,62.231999999999985,2247.887,0.40761836752485087,93.43010229404261,93.72999999999999,25.8,98.4,166089.423,-272.572,-518.714,198.143,-513.714,-518.858,-309.142,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,3091.632748114255,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,40.761836752485095,33254.0,39858.856,1166.0,1462.2870000000003,19006.0,25155.285714285717,43422.0,44817.0,inf,3.0916327481142547,430461090.0,292.70399999999995,1.028,590.4867971140899,1032.3999999999999,1682.99,1424861.0,60424.0,805012.0,2004386.0
1513,South America,2020-06-16,24.0,16.0,17.0,967.4300000000001,20.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,24.0,34.0,24.0,1013.88,20.0,27.0,565596.0,99.327,62.231999999999985,2247.887,0.41464592950435114,95.33857753240757,93.72999999999999,25.8,98.4,166089.423,-267.572,-512.7139999999999,196.715,-507.2850000000001,-514.4279999999999,-306.28600000000006,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,3157.34387133757,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,41.46459295043512,33668.0,40880.285999999986,976.0,1463.286,26508.0,25045.142857142855,40637.0,44572.0,-110.82,3.15734387133757,430461090.0,292.70399999999995,1.081,593.5802612157427,1013.88,1688.124,1458529.0,61400.0,831520.0,2045023.0
1514,South America,2020-06-17,24.0,16.0,17.0,964.4000000000001,20.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,24.0,34.0,23.0,1010.18,20.0,27.0,551436.0,99.327,62.231999999999985,2247.887,0.41396519701125334,97.52698054160054,93.72999999999999,25.8,98.4,166089.423,-267.001,-510.572,196.286,-504.71500000000003,-511.857,-304.71400000000006,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,3233.047626433605,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,41.39651970112533,48890.0,41580.429,1670.0,1472.286,61380.0,29789.714285714286,42980.0,44959.0,inf,3.233047626433605,430461090.0,292.70399999999995,1.109,603.6405572625275,1010.18,1700.593,1507419.0,63070.0,892900.0,2088003.0
1515,South America,2020-06-18,24.0,16.0,17.0,964.4000000000001,20.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,24.0,34.0,23.0,1010.18,20.0,27.0,602237.0,99.327,62.231999999999985,2247.887,0.4003890508911462,100.43458452697148,93.72999999999999,25.8,98.4,166089.423,-261.142,-506.9999999999999,193.428,-498.99799999999993,-507.8579999999999,-296.144,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,3459.2921598052903,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,40.03890508911463,77006.0,45743.856,1857.0,1485.4279999999999,22060.0,29172.285714285714,48760.0,44931.0,598.5300000000002,3.4592921598052904,430461090.0,292.70399999999995,1.3909999999999998,570.3194974031237,1010.18,2808.344,1581275.0,64900.0,914960.0,2136763.0
1516,South America,2020-06-19,24.0,16.0,17.0,954.55,20.0,0.0,1822323462.0,13.0,0.0,47.0,0.0,26.0,45.0,22.0,34.0,23.0,998.14,20.0,26.0,608411.0,99.327,62.231999999999985,2247.887,0.40748528497906833,103.89894816514126,93.72999999999999,25.8,98.4,166089.423,-255.999,-504.1439999999999,189.571,-493.57,-502.71399999999994,-290.85800000000006,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,3537.4541534284795,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,40.74852849790683,35697.0,44505.286000000015,1870.0,1514.1440000000002,29941.0,29658.142857142855,53236.0,45736.0,inf,3.5374541534284796,430461090.0,292.70399999999995,1.2979999999999998,597.4147832794258,998.14,1740.345,1620122.0,66797.0,944901.0,2189999.0
1517,South America,2020-06-20,24.0,16.0,17.0,956.06,20.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,22.0,34.0,24.0,999.9900000000001,20.0,26.0,640043.0,99.327,62.231999999999985,2247.887,0.40752649393378615,107.40823787208323,93.72999999999999,25.8,98.4,166089.423,-249.143,-498.28600000000006,187.43,-487.7149999999999,-497.142,-289.0,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,3636.9923365724467,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,40.752649393378604,73418.0,48497.143000000004,1892.0,1556.286,39894.0,31550.285714285714,54075.0,46732.0,inf,3.6369923365724457,430461090.0,292.70399999999995,1.3559999999999999,598.1173360175009,999.9900000000001,920.2400000000002,1693540.0,68689.0,984795.0,2244074.0
1518,South America,2020-06-21,24.0,16.0,17.0,946.21,20.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,20.0,34.0,24.0,987.9500000000002,20.0,25.0,668432.0,99.327,62.231999999999985,2247.887,0.4072722944338681,110.24053170354146,93.72999999999999,25.8,98.4,166089.423,-245.713,-494.9989999999999,185.286,-483.8560000000001,-493.571,-280.428,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,3714.12122960263,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,40.72722944338681,49153.0,50155.143999999986,1591.0,1574.5720000000003,19173.0,31137.42857142857,49882.0,47569.0,315.53,3.7141212296026294,430461090.0,292.70399999999995,1.337,614.0802940128517,987.9500000000002,464.484,1742693.0,70280.0,1003968.0,2293956.0
1519,South America,2020-06-22,24.0,18.0,17.0,958.3299999999999,20.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,21.0,34.0,25.0,1002.7700000000001,20.0,26.0,675218.0,99.327,62.231999999999985,2247.887,0.4050818489112925,112.74160139157982,93.72999999999999,25.8,98.4,166089.423,-254.857,-502.0,187.43,-489.999,-498.42999999999995,-284.14300000000003,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,3785.455054253417,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,40.508184891129254,32772.0,50086.286,1196.0,1578.8580000000002,24790.0,31963.714285714283,49706.0,48467.0,inf,3.7854550542534167,430461090.0,292.70399999999995,1.2910000000000001,634.0098125272717,1002.7700000000001,267.675,1775465.0,71476.0,1028758.0,2343662.0
1520,South America,2020-06-23,24.0,18.0,17.0,958.3299999999999,20.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,21.0,34.0,25.0,1002.7700000000001,20.0,26.0,669481.0,99.327,62.231999999999985,2247.887,0.39729872070071043,113.79353752734623,93.72999999999999,25.8,98.4,166089.423,-259.857,-506.1429999999999,189.144,-495.42999999999995,-503.42999999999995,-288.286,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,3843.1660791356085,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,39.729872070071046,31997.0,49847.57000000002,831.0,1558.1440000000005,36903.0,33448.71428571429,46733.0,49339.0,1705.65,3.8431660791356084,430461090.0,292.70399999999995,1.3249999999999997,632.6835228776192,1002.7700000000001,250.188,1807462.0,72307.0,1065661.0,2390395.0
1521,South America,2020-06-24,24.0,18.0,17.0,956.8199999999999,20.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,21.0,34.0,24.0,1000.92,20.0,26.0,680185.0,99.327,62.231999999999985,2247.887,0.3991952703891919,116.42472498723932,93.72999999999999,25.8,98.4,166089.423,-268.572,-512.8580000000001,190.858,-503.427,-510.57300000000004,-293.28599999999994,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,3918.6088244457846,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,39.919527038919185,53574.0,50516.71400000001,1914.0,1593.0010000000002,40956.0,30531.0,48954.0,50192.0,inf,3.918608824445785,430461090.0,292.70399999999995,1.2670000000000001,638.3065696629728,1000.92,251.27300000000002,1861036.0,74221.0,1106617.0,2439349.0
1522,South America,2020-06-25,24.0,18.0,17.0,961.37,20.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,21.0,34.0,23.0,999.07,22.0,26.0,712429.0,99.327,62.231999999999985,2247.887,0.3960666850838427,119.63226195487368,93.72999999999999,25.8,98.4,166089.423,-272.856,-516.428,192.429,-507.42999999999995,-513.573,-294.572,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,4010.1941897061474,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,39.60666850838426,60846.0,48208.14200000001,1786.0,1582.8559999999998,26816.0,31210.42857142857,55987.0,51225.0,inf,4.010194189706148,430461090.0,292.70399999999995,1.091,633.827467375707,999.07,161.125,1921882.0,76007.0,1133433.0,2495336.0
1523,South America,2020-06-26,24.0,18.0,17.0,962.13,20.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,21.0,34.0,23.0,999.9899999999999,22.0,25.0,725202.0,99.327,62.231999999999985,2247.887,0.39252089860475053,122.51940063024338,93.72999999999999,25.8,98.4,166089.423,-280.856,-522.0,196.002,-513.715,-518.1429999999999,-294.143,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,4095.836621240004,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,39.252089860475046,56240.0,51142.85599999999,1762.0,1567.4269999999997,41705.0,32891.0,57558.0,51844.0,-95.61000000000001,4.095836621240006,430461090.0,292.70399999999995,1.1669999999999998,639.0736456781578,999.9899999999999,163.619,1978122.0,77769.0,1175138.0,2552894.0
1524,South America,2020-06-27,22.0,18.0,17.0,953.04,20.0,0.0,0.0,13.0,0.0,47.0,127000000.0,26.0,45.0,21.0,34.0,23.0,988.8799999999999,22.0,25.0,747001.0,99.327,62.231999999999985,2247.887,0.3872696817541858,125.33585862282078,93.72999999999999,25.8,98.4,166089.423,-287.85699999999997,-526.714,198.001,-518.285,-522.999,-296.43,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,4179.237975857634,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,38.726968175418584,60784.0,49338.0,1619.0,1528.429,37366.0,32529.85714285714,53207.0,51718.0,451.12999999999994,4.179237975857634,430461090.0,292.70399999999995,1.07,633.647437906738,988.8799999999999,146.46,2038906.0,79388.0,1212504.0,2606101.0
1525,South America,2020-06-28,22.0,18.0,17.0,953.04,20.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,21.0,34.0,23.0,988.8799999999999,22.0,25.0,772294.0,99.327,62.231999999999985,2247.887,0.3850776630433304,128.69358155145633,93.72999999999999,25.8,98.4,166089.423,-291.0,-529.572,201.0,-521.4279999999999,-526.715,-307.28499999999997,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,4270.7568114791375,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,38.50776630433305,58718.0,50704.429,1809.0,1559.5730000000003,31616.0,34307.42857142857,48021.0,51452.0,inf,4.270756811479137,430461090.0,292.70399999999995,1.1889999999999998,633.6841687941014,988.8799999999999,138.142,2097624.0,81197.0,1244120.0,2654122.0
1526,South America,2020-06-29,22.0,18.0,17.0,953.04,20.0,0.0,2100000000.0,13.0,0.0,47.0,0.0,26.0,45.0,21.0,34.0,23.0,988.8799999999999,22.0,25.0,793726.0,99.327,62.231999999999985,2247.887,0.38276132491880277,131.31460068952256,93.72999999999999,25.8,98.4,166089.423,-284.285,-527.143,201.143,-517.8570000000001,-524.713,-306.285,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,4355.122958549736,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,38.276132491880276,43285.0,52206.286000000015,1126.0,1549.573,20727.0,33727.0,48870.0,51333.0,inf,4.355122958549735,430461090.0,292.70399999999995,1.232,625.0636285450157,988.8799999999999,172.304,2140909.0,82323.0,1264847.0,2702992.0
1527,South America,2020-06-30,22.0,18.0,17.0,953.04,20.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,21.0,34.0,23.0,988.8799999999999,22.0,25.0,790483.0,99.327,62.231999999999985,2247.887,0.3871302070439099,134.1929779638841,93.72999999999999,25.8,98.4,166089.423,-282.14300000000003,-528.1429999999999,200.285,-515.8580000000001,-524.427,-304.28499999999997,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,4424.617338774173,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,38.71302070439098,40140.0,53369.57199999999,1262.0,1611.1440000000002,42121.0,34472.42857142857,47133.0,51390.0,inf,4.424617338774174,430461090.0,292.70399999999995,1.216,624.7231622587925,988.8799999999999,170.271,2181049.0,83585.0,1306968.0,4228796.0
1528,South America,2020-07-01,22.0,17.0,17.0,948.4899999999999,19.0,0.0,0.0,13.0,0.0,47.0,0.0,26.0,45.0,21.0,34.0,23.0,983.3299999999999,22.0,26.0,794944.0,99.327,62.231999999999985,2247.887,0.3845210800727581,136.8006025360995,93.72999999999999,25.8,98.4,166089.423,-271.001,-523.857,198.428,-508.0,-519.857,-300.572,395.94399999999996,288408930.3,24.820000000000004,9.009999999999998,4496.762205870193,-203.79512639999996,982.53,-833.4769186999999,197.3,362.6,38.45210800727582,47376.0,52484.14300000001,1785.0,1592.7129999999997,41130.0,34497.28571428571,45532.0,51054.0,281.85999999999996,4.496762205870192,430461090.0,292.70399999999995,1.2669999999999997,626.4429119028582,983.3299999999999,159.12199999999999,2228425.0,85370.0,1348098.0,2729357.0
