,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,new_tests,icu_patients,hosp_patients,total_tests,total_recovered,new_recovered,active_cases,percent_pop_affected,percent_pop_tested,percent_pop_vaccinated,herd_immunity_threshold,death_percent,recovered_percent,total_cases_per_hundred,total_deaths_per_hundred,total_recovered_per_hundred,total_tests_per_hundred,positive_rate,tests_per_case,new_tests_smoothed,new_recovered_smoothed,percent_increase_cases
341,2020-12-07,67754793.0,519619.0,620364.429,1602095.0,8770.0,11022.429,8692.308,66.662,79.587,205.534,1.125,1.414,1.09,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,4943428.0,41938.0,241868.0,990063854.0,37802386.0,321746.0,13420678.0,0.869230821161848,12.701596133798004,1.2829067622741437e-08,5222515148.43,2.3645485862527833,55.79293261216222,0.8692308211618481,0.020553385093055942,0.48496936629497417,12.701596133798004,0.11070848409288928,9.049426673791343,5607911.571428572,349215.85714285716,-3.56710711899636
342,2020-12-08,68398376.0,643583.0,624796.714,1614485.0,12390.0,10970.571,8774.874,82.566,80.156,207.123,1.59,1.407,1.11,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,5881956.0,42125.0,242365.0,995640448.0,38169595.0,367209.0,13461394.0,0.8774873909896949,12.773138635328579,1.2829067622741437e-08,5222515148.43,2.3604142297179687,55.80482641868573,0.877487390989695,0.02071233724090171,0.48968031538765344,12.773138635328579,0.11112686390433325,9.013518945441612,5626424.428571428,345247.0,23.856710397425807
343,2020-12-09,69068414.0,670038.0,627407.0,1627165.0,12680.0,10968.571,8860.834,85.96,80.49,208.75,1.627,1.407,1.13,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6341786.0,44637.0,255154.0,1002033889.0,38491458.0,321863.0,13575454.0,0.8860833538015013,12.855160522259586,1.2829067622741437e-08,5222515148.43,2.355874278508842,55.72946557018089,0.8860833538015014,0.02087500981835807,0.49380951757991187,12.855160522259586,0.11001978770074512,9.105916675497372,5711352.0,338894.85714285716,4.110580919632745
344,2020-12-10,70566458.0,674819.0,624642.714,1639862.0,12697.0,10988.714,9053.019,86.573,80.136,210.379,1.629,1.41,1.16,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6540914.0,44642.0,254900.0,1009015555.0,38885711.0,394253.0,14436134.0,0.9053018615793434,12.944728787492982,1.2829067622741437e-08,5222515148.43,2.323854769641407,55.10509114684486,0.9053018615793434,0.02103790048996402,0.49886741597738055,12.94472878749298,0.1080208356697059,9.271291079848876,5799356.0,346104.4285714286,0.7135416200275246
345,2020-12-11,71271265.0,704807.0,627678.571,1652981.0,13119.0,11063.0,9143.439,90.42,80.525,212.062,1.683,1.419,1.11,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,5470223.0,44741.0,254202.0,1014181991.0,39211133.0,325422.0,14563914.0,0.9143438782433249,13.011009344305545,1.2829067622741437e-08,5222515148.43,2.3192811296389926,55.01674903623501,0.914343878243325,0.021206205028106762,0.5030422768213083,13.011009344305547,0.11147314972816472,9.015320930491615,5647948.285714285,332266.14285714284,4.443858279034818
346,2020-12-12,71906421.0,635156.0,626694.571,1663618.0,10637.0,11113.571,9224.923,81.485,80.399,213.427,1.365,1.426,1.06,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,4728651.0,42483.0,240863.0,1020748043.0,40602828.0,1391695.0,13579888.0,0.9224923375183149,13.095245669427982,1.2829067622741437e-08,5222515148.43,2.3135875445671257,56.46620626550166,0.9224923375183149,0.021342667820409864,0.5208964260865394,13.095245669427984,0.11443518554577725,8.821178524954652,5515974.571428572,484039.5714285714,-9.88227982979738
347,2020-12-13,72437295.0,530874.0,625556.571,1671207.0,7589.0,11126.0,9293.03,68.106,80.253,214.4,0.974,1.427,1.03,86467.0,86467.0,,86466.0,12352.0,0.0,0.0,,2.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,4699120.0,43057.0,243609.0,1027207835.0,40944483.0,341655.0,13573444.0,0.9293029559634701,13.178118777824826,0.0011092909901355837,5222515148.43,2.307108513646182,56.52403640969752,0.9293029559634701,0.021440027614598848,0.5252795411851872,13.178118777824828,0.114213011742501,8.838349904033084,5515154.0,494834.71428571426,-16.418328725541443
348,2020-12-14,72962443.0,525148.0,626346.429,1680349.0,9142.0,11179.143,9360.401,67.372,80.354,215.573,1.173,1.434,1.01,86473.0,86473.0,,6.0,12353.0,0.0,0.0,,2.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,4764173.0,45751.0,262716.0,1032138367.0,41250621.0,306138.0,13589223.0,0.9360401151674176,13.24137290626892,0.0011093679645413203,5222515148.43,2.3030328082627385,56.536787015204524,0.9360401151674176,0.02155731095080595,0.529207006289078,13.241372906268918,0.1149437950653256,8.775277755435306,5489546.142857143,492605.0,-1.0785986882009713
349,2020-12-15,73598682.0,636239.0,625297.286,1694312.0,13963.0,11403.857,9442.025,81.624,80.22,217.364,1.791,1.463,0.99,1615691.0,115691.0,,1529218.0,230813.0,0.02,0.0,,30.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,5588158.0,45945.0,263781.0,1038171893.0,41606875.0,356254.0,13646956.0,0.9442024683226429,13.318777419326485,0.020727809096454733,5222515148.43,2.3020955728527857,56.532092517635036,0.944202468322643,0.021736443222022287,0.53377741294595,13.318777419326487,0.11557784879453734,8.724380817058329,5447575.0,491040.0,21.154226998865088
350,2020-12-16,74332573.0,733891.0,634419.143,1708086.0,13774.0,11560.143,9536.176,94.151,81.39,219.132,1.767,1.483,0.98,1617992.0,117992.0,,2301.0,231142.0,0.02,0.0,,30.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6555622.0,46027.0,263825.0,1044926021.0,41967110.0,360235.0,13761603.0,0.9536176055893643,13.405426584171137,0.020757328781054664,5222515148.43,2.2978970470993922,56.45857301347553,0.9536176055893643,0.02191315079945793,0.5383988921210283,13.405426584171138,0.1164769739392807,8.648363132931966,5478123.0,496521.71428571426,15.348320363888423
351,2020-12-17,75072791.0,740218.0,643761.857,1721542.0,13456.0,11668.571,9631.139,94.963,82.589,220.858,1.726,1.497,0.97,1622178.0,122178.0,,4186.0,231740.0,0.02,0.0,,30.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6694439.0,45885.0,263675.0,1052119981.0,42340492.0,373382.0,13876438.0,0.9631139123669348,13.497718383486434,0.020811031258123457,5222515148.43,2.293163710937562,56.39925122805145,0.9631139123669347,0.022085778733389537,0.5431890350481428,13.497718383486434,0.11753456799684926,8.555653537490338,5500055.142857143,493540.14285714284,0.8621171263852423
352,2020-12-18,75793461.0,720670.0,646028.0,1734460.0,12918.0,11639.857,9723.594,92.455,82.879,222.515,1.657,1.493,0.97,1626160.0,126160.0,,3982.0,232308.0,0.02,0.0,,30.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6932430.0,45775.0,261626.0,1058594437.0,42656643.0,316151.0,14017296.0,0.9723594365306157,13.580779617330899,0.020862116605397215,5222515148.43,2.2884032172643494,56.28010970497838,0.9723594365306157,0.02225150462894011,0.5472449576061401,13.580779617330899,0.11397914549856449,8.821098866811724,5708941.857142857,492215.71428571426,-2.6408436433591143
353,2020-12-19,76404928.0,611467.0,642643.857,1745371.0,10911.0,11679.0,9802.04,78.446,82.445,223.915,1.4,1.498,0.97,1626941.0,126941.0,,781.0,232420.0,0.02,0.0,,30.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6201074.0,42409.0,247844.0,1064579223.0,43006324.0,349681.0,14077047.0,0.9802039880226906,13.657558841632536,0.020872136107210577,5222515148.43,2.2843696678832024,56.28736931732989,0.9802039880226906,0.022391482585771845,0.551731038801528,13.657558841632536,0.1088771265898237,9.20630466092089,5919288.0,343356.5714285714,-15.152982641153368
354,2020-12-20,76938416.0,533488.0,643017.286,1753259.0,7888.0,11721.714,9870.481,68.442,82.493,224.927,1.012,1.504,0.96,2780194.0,1280194.0,,1153253.0,384818.0,0.04,0.02,,49.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,5030965.0,44126.0,249826.0,1071585224.0,43281635.0,275311.0,14139534.0,0.9870481416506116,13.74743930222653,0.035667296830340006,5222515148.43,2.278782292580601,56.25490782134116,0.9870481416506117,0.02249267827118003,0.5552630222378125,13.74743930222653,0.10788681537241007,9.288969993815487,5966694.428571428,333878.85714285716,-12.752773248597226
355,2020-12-21,77487366.0,548950.0,646417.571,1762940.0,9681.0,11798.714,9940.907,70.425,82.929,226.169,1.242,1.514,0.96,2871122.0,1371122.0,,90928.0,397807.0,0.04,0.02,,51.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,5978435.0,46699.0,266536.0,1077213846.0,43623287.0,341652.0,14138948.0,0.9940906583221156,13.81964927448738,0.036833818291140644,5222515148.43,2.2751321809028844,56.29728980592784,0.9940906583221156,0.022616876474835786,0.5596460988492574,13.81964927448738,0.10525726027212831,9.548772182585592,6140160.428571428,338952.28571428574,2.898284497495718
356,2020-12-22,78137694.0,650328.0,648430.286,1777303.0,14363.0,11855.857,10024.338,83.431,83.188,228.011,1.843,1.521,0.95,2944993.0,1444993.0,,73871.0,189900.0,0.04,0.02,,24.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7025652.0,46963.0,269131.0,1083391256.0,43984664.0,361377.0,14217385.0,1.0024337602110778,13.89889968511078,0.03778151434550017,5222515148.43,2.2745782592457875,56.291223541867,1.0024337602110778,0.022801140373101225,0.5642822288195608,13.898899685110779,0.10221582029882194,9.83736254309729,6345516.714285715,339684.14285714284,18.46762000182165
357,2020-12-23,78832798.0,695104.0,642889.286,1791189.0,13886.0,11871.857,10113.513,89.175,82.477,229.793,1.781,1.523,0.93,3449624.0,1949600.0,,504631.0,261662.0,0.04,0.03,,34.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7637761.0,47176.0,266826.0,1090273697.0,44307217.0,322553.0,14347955.0,1.011351296431916,13.987194986109309,0.044255459569031805,5222515148.43,2.2721367824595036,56.204039592759344,1.0113512964319158,0.02297928480611061,0.5684202830684789,13.987194986109307,0.09922446749257441,10.130969442336431,6500108.0,334301.0,6.8851410365231125
358,2020-12-24,79499437.0,666639.0,632378.0,1802936.0,11747.0,11627.714,10199.037,85.524,81.128,231.3,1.507,1.492,0.92,3548048.0,2048021.0,,98424.0,275124.0,0.05,0.03,,35.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6519962.0,46922.0,261366.0,1097252126.0,44619598.0,312381.0,14497443.0,1.0199036532428727,14.076721723650806,0.0455181477207325,5222515148.43,2.2678600856003546,56.12567797178236,1.0199036532428727,0.023129987863474956,0.5724278400415386,14.076721723650808,0.09803500577568766,10.23618000975828,6475182.714285715,325586.5714285714,-4.095070665684563
359,2020-12-25,79967519.0,468082.0,596294.0,1811586.0,8650.0,11018.0,10259.087,60.051,76.499,232.41,1.11,1.414,0.92,3591750.0,2091723.0,,43702.0,280799.0,0.05,0.03,,36.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,4685275.0,44813.0,245025.0,1101908905.0,44909719.0,290121.0,14568846.0,1.0259087088738608,14.136463856345967,0.046078803633981556,5222515148.43,2.265402281643876,56.15995039185847,1.0259087088738605,0.02324095929841167,0.576149821969316,14.13646385634597,0.09745623178912395,10.291907719933524,6154160.571428572,321868.0,-29.784786068621848
360,2020-12-26,80482336.0,514817.0,582486.857,1819063.0,7477.0,10527.429,10325.133,66.046,74.728,233.369,0.959,1.351,0.93,4568495.0,3068468.0,,976745.0,420222.0,0.06,0.04,,54.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,4350662.0,45284.0,247977.0,1106078604.0,45316483.0,406764.0,14443495.0,1.0325133309801977,14.189957206783447,0.05860953128915614,5222515148.43,2.2602015428578017,56.30612287396827,1.0325133309801975,0.023336882237026905,0.5813682248318127,14.189957206783447,0.10027396023697165,10.05041975482588,5889816.0,330022.71428571426,9.98436171440047
361,2020-12-27,80916364.0,434028.0,568278.286,1826613.0,7550.0,10479.143,10380.815,55.682,72.905,234.337,0.969,1.344,0.96,5069589.0,3569549.0,13.0,501094.0,327056.0,0.07,0.05,0.0,42.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,4078729.0,45762.0,254338.0,1112040361.0,45607612.0,291129.0,14423167.0,1.038081505542361,14.266440990486798,0.06503810010050613,5222515148.43,2.2574086497509946,56.363891981107805,1.0380815055423607,0.023433741697578604,0.5851031384597538,14.2664409904868,0.10032705632101167,10.045714358206796,5753782.285714285,332282.4285714286,-15.692760728569565
362,2020-12-28,81412249.0,495885.0,560697.571,1836397.0,9784.0,10493.857,10444.432,63.617,71.932,235.593,1.255,1.346,0.98,5442971.0,3939030.0,175.0,373382.0,367407.0,0.07,0.05,0.0,47.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,4811124.0,48580.0,273172.0,1116854725.0,45904488.0,296876.0,14439007.0,1.044443247740464,14.328204791803289,0.06982824302762057,5222515148.43,2.2556765383056794,56.38523510141575,1.044443247740464,0.023559261295199505,0.5889117807393228,14.32820479180329,0.10193403060303875,9.875917665200829,5587023.571428572,325885.85714285716,14.251845503055094
363,2020-12-29,82077309.0,665060.0,562802.143,1851638.0,15241.0,10619.286,10529.753,85.321,72.202,237.548,1.955,1.362,1.01,5715469.0,4209941.0,922.0,272498.0,395782.0,0.07,0.05,0.0,51.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6006779.0,49028.0,273688.0,1122605255.0,46255428.0,350940.0,14540355.0,1.0529753474536443,14.401978730039893,0.07332413829668237,5222515148.43,2.255968211628381,56.35592658136489,1.0529753474536443,0.023754789114837707,0.5934140137308477,14.401978730039893,0.10452738066856186,9.622873602762322,5441470.285714285,324394.85714285716,34.11577281022817
364,2020-12-30,82838847.0,761538.0,572292.714,1867035.0,15397.0,10835.143,10627.452,97.698,73.42,239.523,1.975,1.39,1.02,6709931.0,5204126.0,1070.0,994462.0,465758.0,0.09,0.07,0.0,60.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6970529.0,49077.0,277556.0,1129113764.0,46641628.0,386200.0,14669027.0,1.0627451699529316,14.485476832124114,0.08608215854292907,5222515148.43,2.2538157731722173,56.30405261434892,1.0627451699529316,0.02395231826902506,0.5983685996467504,14.485476832124116,0.10713341428990424,9.360771533081055,5346151.428571428,333487.28571428574,14.506661053138071
365,2020-12-31,83583537.0,744690.0,583442.857,1880475.0,13440.0,11077.0,10722.988,95.537,74.85,241.247,1.724,1.421,1.02,10023357.0,5482582.0,1160.0,3313426.0,925044.0,0.13,0.07,0.0,119.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6501393.0,49134.0,275125.0,1137432722.0,46937904.0,296276.0,14870503.0,1.0722988483209108,14.592201306856861,0.12859032475987872,5222515148.43,2.249815056283153,56.156876921827326,1.0722988483209108,0.024124740937874704,0.6021695444857458,14.592201306856861,0.1088901719356951,9.210769516751643,5343498.714285715,331186.5714285714,-2.212364977190895
366,2021-01-01,84138651.0,555114.0,595876.0,1890508.0,10033.0,11274.571,10794.204,71.216,76.445,242.535,1.287,1.446,1.02,10142555.0,5601770.0,1170.0,119198.0,935829.0,0.13,0.07,0.0,120.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,4830520.0,46795.0,258970.0,1142224045.0,47239465.0,301561.0,14960980.0,1.0794204433652415,14.653669513626259,0.13011952396237428,5222515148.43,2.246896019286071,56.1447853496011,1.0794204433652415,0.024253454973333668,0.6060382909471272,14.653669513626257,0.11103490733360702,9.023960183750516,5364248.0,332820.85714285716,-25.457035813560005
367,2021-01-02,84728455.0,589804.0,606588.429,1898656.0,8148.0,11370.429,10869.871,75.666,77.82,243.58,1.045,1.459,1.03,12501558.0,7960487.0,1469.0,2359003.0,1133295.0,0.16,0.1,0.0,145.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,4029539.0,47190.0,262366.0,1146075631.0,47493173.0,253708.0,14989903.0,1.0869870787654048,14.703081770875063,0.1603833329716242,5222515148.43,2.240871735475408,56.053391980297526,1.0869870787654048,0.024357986216323766,0.6092931280355578,14.703081770875063,0.11504053102685867,8.792689671572317,5318373.285714285,310955.71428571426,6.249166837802678
368,2021-01-03,85255860.0,527405.0,619928.0,1906112.0,7456.0,11357.0,10937.532,67.661,79.531,244.536,0.957,1.457,1.05,13120988.0,8579912.0,1474.0,619430.0,1150200.0,0.17,0.11,0.0,148.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3934599.0,47949.0,268807.0,1151565628.0,47760495.0,267322.0,15034184.0,1.0937531931749769,14.77351331363671,0.16833004232917892,5222515148.43,2.235754820841641,56.02019028369428,1.0937531931749767,0.024453639744518925,0.6127226200506043,14.773513313636709,0.11898772007129703,8.515962843952085,5297783.285714285,307554.71428571426,-10.579616279306347
369,2021-01-04,85809710.0,553850.0,628208.714,1916377.0,10265.0,11425.714,11008.586,71.054,80.593,245.853,1.317,1.466,1.07,13940033.0,9387189.0,1576.0,819045.0,1213866.0,0.18,0.12,0.0,156.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,5242016.0,50613.0,288630.0,1156492585.0,48049490.0,288995.0,15105894.0,1.1008585722778321,14.83672157816405,0.17883762602024716,5222515148.43,2.233286885598378,55.99539958822842,1.1008585722778321,0.024585330123666364,0.6164301564482384,14.836721578164049,0.11935706385579747,8.482047005662661,5359339.285714285,306428.85714285716,5.014173168627534
370,2021-01-05,86549841.0,740131.0,638933.143,1931897.0,15520.0,11465.571,11103.538,94.952,81.969,247.844,1.991,1.471,1.08,15510684.0,10128817.0,1932.0,1570651.0,1399316.0,0.2,0.13,0.0,180.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6342963.0,50882.0,290470.0,1162561090.0,48363302.0,313812.0,15284376.0,1.1103537629265194,14.914574839177993,0.19898761391097367,5222515148.43,2.2321207961549,55.87913442845031,1.1103537629265192,0.024784437253171313,0.6204560718170662,14.914574839177993,0.12020951132159576,8.41606400936043,5407365.571428572,301124.85714285716,33.63383587613975
371,2021-01-06,87333632.0,783791.0,642112.143,1947002.0,15105.0,11423.857,11204.091,100.553,82.377,249.782,1.938,1.466,1.09,16524550.0,11003638.0,2487.0,1013866.0,1402088.0,0.21,0.14,0.0,180.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6959311.0,48762.0,277925.0,1169134860.0,48674842.0,311540.0,15488633.0,1.1204090706676155,14.998910179044342,0.211994569385372,5222515148.43,2.229383978900591,55.734361305390344,1.1204090706676155,0.02497822031961282,0.624452839544255,14.998910179044342,0.12069146746645047,8.376894543109,5405763.0,290459.14285714284,5.898955725405375
372,2021-01-07,88215213.0,881581.0,661668.0,1962135.0,15133.0,11665.714,11317.189,113.099,84.886,251.724,1.941,1.497,1.09,17759136.0,12161098.0,3187.0,1234586.0,1105111.0,0.23,0.16,0.0,142.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6985579.0,51058.0,291694.0,1176783639.0,48997388.0,322546.0,15757189.0,1.1317189329315394,15.097036882066748,0.2278331566654619,5222515148.43,2.2242592102566254,55.54301387902334,1.1317189329315394,0.02517236259994777,0.6285908039896998,15.097036882066746,0.12235675151350603,8.261692705724357,5474932.428571428,294212.0,12.476540302197915
373,2021-01-08,89018252.0,803039.0,697085.857,1977377.0,15242.0,12409.857,11420.212,103.022,89.43,253.679,1.955,1.592,1.09,19167203.0,13441794.0,4280.0,1408067.0,1289235.0,0.25,0.17,0.0,165.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6839985.0,51175.0,275055.0,1183258889.0,49293246.0,295858.0,15957439.0,1.142021174566238,15.180108302190904,0.24589734342581251,5222515148.43,2.221316365547146,55.374313573355714,1.142021174566238,0.025367903248653595,0.6323863862784288,15.180108302190904,0.12271183114001154,8.235374518606099,5761998.857142857,293397.28571428574,-8.909221047186811
374,2021-01-09,89778399.0,760147.0,721420.571,1990374.0,12997.0,13102.571,11517.732,97.52,92.552,255.346,1.667,1.681,1.07,24076069.0,13730106.0,5375.0,4908866.0,1653502.0,0.31,0.18,0.0,212.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,5952949.0,48616.0,257556.0,1188953768.0,49622289.0,329043.0,16117150.0,1.151773151832462,15.253168289985233,0.3088735172907888,5222515148.43,2.216985402023041,55.27196915151049,1.151773151832462,0.025534642640546362,0.6366077011762186,15.253168289985233,0.12004360493944059,8.378133969988765,6036771.714285715,304159.4285714286,-5.341210078215375
375,2021-01-10,90367145.0,588746.0,730183.571,1998960.0,8586.0,13264.0,11593.262,75.531,93.676,256.448,1.102,1.702,1.06,25741783.0,15743938.0,652920.0,1665714.0,1802971.0,0.33,0.2,0.01,231.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,4788213.0,48903.0,260232.0,1195583724.0,49891824.0,269535.0,16215650.0,1.1593262140790805,15.338224443845034,0.33024307483693593,5222515148.43,2.212042883505947,55.21013638308481,1.1593262140790808,0.025644793015155223,0.6400655839179141,15.338224443845034,0.11845995767422311,8.474219984853823,6158716.571428572,304475.5714285714,-22.548401822279107
376,2021-01-11,90986669.0,619524.0,739565.571,2009305.0,10345.0,13275.429,11672.741,79.479,94.879,257.775,1.327,1.703,1.04,28828960.0,18706588.0,693093.0,3087177.0,2126990.0,0.37,0.24,0.01,273.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,5568215.0,52080.0,298275.0,1201093442.0,50181071.0,289247.0,16322221.0,1.1672741293689919,15.40890898864927,0.36984867733330795,5222515148.43,2.2083509838128044,55.15211354753519,1.1672741293689919,0.02577750971971248,0.6437763532405892,15.40890898864927,0.1192606540243754,8.406106689596427,6205316.428571428,304511.5714285714,5.227721292373966
377,2021-01-12,91692474.0,705805.0,734661.857,2026589.0,17284.0,13527.429,11763.289,90.548,94.25,259.992,2.217,1.735,1.02,30078571.0,19791904.0,744977.0,1249611.0,2081127.0,0.39,0.25,0.01,267.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,9524359.0,52417.0,298862.0,1210242613.0,50523187.0,342116.0,16445243.0,1.1763289494424611,15.526284322100295,0.3858800213544295,5222515148.43,2.210202115388445,55.10069125193415,1.176328949442461,0.025999247324503944,0.648165382539411,15.526284322100294,0.11317777931895634,9.109573286589704,6659801.571428572,308555.0,13.926982651196717
378,2021-01-13,92440744.0,748270.0,729587.429,2043438.0,16849.0,13776.571,11859.286,95.996,93.599,262.154,2.162,1.767,1.0,33554829.0,21021428.0,821975.0,3476258.0,2432897.0,0.43,0.27,0.01,312.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6899880.0,52402.0,298341.0,1216762066.0,50887870.0,364683.0,16584846.0,1.1859285558725297,15.60992282550058,0.43047717031052546,5222515148.43,2.2105382449107074,55.04917831470504,1.1859285558725297,0.026215404284879517,0.6528439254072752,15.609922825500579,0.11258092430962621,9.158440550088274,6651311.428571428,316146.85714285716,6.016534311885002
379,2021-01-14,93195846.0,755102.0,711519.0,2059104.0,15666.0,13852.714,11956.158,96.873,91.281,264.164,2.01,1.777,0.99,36024104.0,22486824.0,2245752.0,2469275.0,2609281.0,0.46,0.29,0.03,335.0,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7266431.0,51165.0,304749.0,1225043806.0,51259445.0,371575.0,16720084.0,1.1956158104925971,15.716169827994541,0.4621556662646703,5222515148.43,2.2094375322264903,55.00185598401027,1.195615810492597,0.02641638445825738,0.6576108862091954,15.716169827994541,0.10939754662986914,9.40118196951859,6691433.142857143,323151.0,0.9130394109078344
